time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1776314602002255000,144.15725512695312,550.9875386655331,1.4162019802252817,180,-33.43934383949663,525.1728452146053,179.61390855367128,14.245954590575272,6.85747170908698,-70.68697642788649,0
1776314603002285000,145.15728515625,550.9875386655331,1.4152289665103583,180,-33.43934383949663,525.1728452146053,179.61390855367128,14.24595459057527,6.874310593461779,-70.68697642788649,0
1776314604002313700,146.15731372070312,550.9875386655331,1.424491327645481,180,-33.43934383949663,525.1728452146053,179.61390855367128,14.24595459057527,6.79950520087149,-70.68697642788649,0
1776314605002344200,147.15734423828124,551.4057677248493,1.482666696259493,180,-33.43934969297813,525.5910742739215,179.61390347254147,14.2459545858239,6.673208213772331,-70.68696920216684,0.10559453464952026
1776314606002374100,148.1573740234375,551.3886058265343,1.4379824955268983,180,-33.43934669206131,525.5739123756066,179.61390384606088,14.24595459057527,6.651569083487999,-70.68696973785207,0
1776314607002402800,149.15740283203124,551.3886058265343,0.9582298898660203,180,-33.43934669206131,525.5739123756066,179.61390384606088,14.245954590575272,6.894856453597674,-70.68696973785207,0
1776314608002432300,150.15743237304687,551.3886058265343,1.3972037531331225,180,-33.43934669206131,525.5739123756066,179.61390384606088,14.245954590575272,7.383997570214308,-70.68696973785207,0
1776314609002462500,151.15746240234375,551.3886058265343,1.3868625315309906,180,-33.43934669206131,525.5739123756066,179.61390384606088,14.24595459057527,7.289477354898542,-70.68696973785207,0
1776314610002491100,152.1574912109375,551.3886058265343,1.3642647197328737,180,-33.43934669206131,525.5739123756066,179.61390384606088,14.245954590575272,7.414207024946113,-70.68696973785207,0
1776314611002520000,153.15752001953126,551.3886058265343,1.3523671339179133,180,-33.43934669206131,525.5739123756066,179.61390384606088,14.24595459057527,7.4781055242911725,-70.68696973785207,0
1776314612002550000,154.1575500488281,551.3421435151249,1.4318840414805791,180,-33.43934984045465,525.5274500641972,179.61390062525305,14.245954581205954,7.698303980560449,-70.68696515862644,0.1359282555378904
1776314613002580500,155.15758056640624,551.3372361399233,1.3870066785263293,180,-33.43935007894049,525.5225426889956,179.6139000352942,14.245954588551058,7.744192026676055,-70.68696432043869,0.02358112422136673
1776314614002610000,156.15760986328124,551.2533995453268,1.4302094323923538,180,-33.439348972929196,525.4387060943991,179.6138974175675,14.245954580479031,7.674260298174593,-70.68696060508798,0.12798096053122804
1776314615002639000,157.15763916015624,551.3942783940583,1.3728584205523018,180,-33.4393444571712,525.5795849431306,179.61389705713634,14.245954586532404,8.301346420605269,-70.68696010118994,0.08727137081795203
1776314616002667800,158.15766772460938,551.4005554560572,1.3476980374233407,180,-33.43934414884028,525.5858620051295,179.61389705850027,14.24595459057527,8.622830496870376,-70.68696010366828,0
1776314617002698000,159.15769799804687,551.4080265359953,1.3623594922943705,180,-33.43934005451196,525.5933330850676,179.61389710382758,14.245954589654717,8.909497584111797,-70.68696017522593,0.027857889796851585
1776314618002727000,160.15772680664062,551.660794172436,1.4020146033076946,180,-33.43934266804778,525.8461007215083,179.6138963517431,14.245954581792693,9.774205219309694,-70.6869591026411,0.22063258973707542
1776314619002756600,161.15775659179687,551.0320293745026,1.461105035336845,180,-33.439338470141955,525.2173359235749,179.61389599147776,14.245954577203143,10.119014598882307,-70.68695859842028,0.25077179465798627
1776314620002786000,162.1577861328125,550.6965049309656,1.4604700639260504,180,-33.43933854575326,524.8818114800379,179.61389466517065,14.245954582514555,8.805942351555698,-70.68695671487006,0.24085500352895955
1776314621002816800,163.15781665039063,550.961187007837,1.396443661607197,180,-33.43933357951409,525.1464935569093,179.61389218526128,14.245954586951301,9.072075359682994,-70.6869532020062,0.1371333580478636
1776314622002845700,164.157845703125,550.8423591591418,1.41586343588038,180,-33.4393321712606,525.027665708214,179.61389516715465,14.245954587294499,9.010741111022655,-70.68695743890595,0.2594407213964775
1776314623002875000,165.157875,550.7307072654366,1.4267458669339204,180,-33.43933590441814,524.9160138145089,179.61389876429052,14.245954591422212,9.513549474922302,-70.68696254044883,0.2669485098831706
1776314624002904000,166.15790405273438,550.957252942957,1.405004294495183,180,-33.439341226664126,525.1425594920292,179.61390084424585,14.24595459209074,9.478492279524156,-70.68696548473437,0.4479479185291188
1776314625002933000,167.15793310546874,551.1804074700922,1.415061277569391,180,-33.43933443296584,525.3657140191644,179.61390747549876,14.245954589650852,9.553417567231644,-70.68697491335165,0.23783386849498545
1776314626002963500,168.15796337890626,551.05803206563,1.4177228085227334,180,-33.439327543873354,525.2433386147022,179.6139145372623,14.245954589040627,10.053158862490292,-70.68698495348103,0.23250015534882545
1776314627002993700,169.15799365234375,550.3034360986203,1.1602197750675523,110.32914700923178,-33.43933197518377,524.4887426476926,224.69560542923386,14.245954585406217,10.108747512131805,-70.6869972953851,0.6881204362201544
1776314628003022800,170.15802294921875,550.0004208553582,1.1780872900475337,134.91740074211785,-33.439328498049186,524.1857274044305,225.25989415759523,14.245954586281904,10.723682375946407,-70.68699525414237,0.34974533072752734
1776314629003050800,171.15805078125,550.0180176934227,1.508611111901486,180,-33.43932259715034,524.203324242495,218.61702513037835,14.245954586923192,10.958817310959283,-70.68699501867636,0.14274038649179085
1776314630003082200,172.15808227539063,550.2863746536896,1.2726333292788718,180,-33.43932258875062,524.4716812027618,218.61703119196466,14.245954588466207,9.696066037362815,-70.68699994026628,0.11454061213750705
1776314631003111000,173.15811083984374,550.4446486346424,1.523684569832545,180,-33.43932085564003,524.6299551837146,218.6170413942941,14.245954587802817,9.372823223992821,-70.68700731527444,0.15456161704138577
1776314632003140000,174.15814013671874,550.8676769370213,1.1416895710681343,180,-33.43931635171456,525.0529834860936,218.6170468827241,14.24595458908683,8.567221134268069,-70.68700939492598,0.062368407857432785
1776314633003169500,175.15816943359374,550.203700019978,1.560309504059839,180,-33.43931673144119,524.3890065690503,218.61705226120998,14.245954588851706,8.24662364064505,-70.68701396653441,0.22949038103576017
1776314634003199500,176.15819946289062,550.2269814517349,1.5580100187352153,180,-33.439308459989995,524.4122880008072,218.6170663871614,14.245954591328816,7.828461542254184,-70.68702107422074,0.15625004018741553
1776314635003228200,177.15822827148438,550.4025184037164,1.2166685775188393,180,-33.43930092335912,524.5878249527887,218.61707019689672,14.245954590681714,7.823782835551475,-70.68702018668787,0.06796547482861356
1776314636003258000,178.15825805664062,550.162934852764,1.2150148970184542,180,-33.43928911785363,524.3482414018363,218.61707917595785,14.245954591238739,8.21860056374311,-70.68702124371697,0.09575538002755377
1776314637003288300,179.15828833007814,550.3940595705062,1.1743081671784672,180,-33.43928107990775,524.5793661195785,218.6170862596623,14.245954591037357,8.263222919014765,-70.68702275184116,0.05336687527274626
