time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1775230046012172000,416.50517211914064,1077.707247408107,1.6496050581751682,180,-33.554617895043116,1049.3174521047622,29.47717627872889,6.165779028196017,3.055717481836611,-70.39784187272306,0.11974719836109883
1775230047012185600,417.505185546875,1077.7076706457883,1.267914169740682,180,-33.554617713976555,1049.3178753424436,29.47717624747295,6.074228580145708,3.024762971712095,-70.3978448944281,0.02618582804016144
1775230048012200000,418.5051999511719,1077.7819590521976,1.2886793859442311,180,-33.554618253893736,1049.392163748853,29.477176453363505,6.088070015832868,3,-70.39784555883737,0.014060912485423769
1775230049012213200,419.5052131347656,1077.8146658288315,1.3952434679089092,180,-33.55461755012061,1049.4248705254868,29.47717621604293,6.00696701498742,3,-70.39784735891328,0.031186215407221815
1775230050012227600,420.5052275390625,1078.0616928879172,1.2936849369258454,180,-33.55461789569059,1049.6718975845724,29.477176340018282,5.860554212632398,3,-70.39784711421795,0.014590391290712702
1775230051012242000,421.50524194335935,1077.86821449548,1.5275512009365448,180,-33.55462195920833,1049.4784191921353,29.477177796407666,5.893583405146659,3,-70.39784411473225,0.09319337028216143
1775230052012256300,422.50525634765626,1077.9172673327848,1.3738558588874774,180,-33.55461735671316,1049.52747202944,29.477176126817,5.764932659346672,3,-70.3978457925472,0.1056807120768738
1775230053012269600,423.50526953125,1077.8680371977389,1.4357155936520627,180,-33.55461438684491,1049.4782418943942,29.477175069698852,5.698236773073466,3,-70.39784861153286,0.07433771555589916
1775230054012284000,424.50528393554686,1077.9235384985805,1.2391409615137032,180,-33.55461314031528,1049.5337431952357,29.47717461420479,5.578125683688927,3,-70.39784878212717,0.01931043714512174
1775230055012298500,425.50529858398437,1078.0400029132143,1.3942564693632313,180,-33.55461352016903,1049.6502076098695,29.477174735070747,5.565005141942188,3,-70.39784719024546,0.04922680803364002
1775230056012311800,426.5053117675781,1078.0635373936966,1.2270966347407606,180,-33.554610765800064,1049.6737420903519,29.47717373284263,5.650109495253559,3,-70.3978479316462,0.01718047982422663
1775230057012326000,427.50532592773436,1077.982030767016,1.744773938099686,180,-33.55461166059718,1049.5922354636714,29.477174066772108,5.676829729605797,3,-70.39784840689731,0.05893607326547263
1775230058012340000,428.5053400878906,1078.1076657716185,1.2933920488486539,180,-33.55461312341671,1049.7178704682738,29.477174638436793,5.657304783643656,3,-70.39785139498882,0.023261086101224404
1775230059012353500,429.505353515625,1078.1725774062797,1.5713247367046808,180,-33.554611711281645,1049.782782102935,29.477174100346414,5.6690214968361765,3,-70.39784969237947,0.10650324467147623
1775230060012368100,430.5053681640625,1077.9639330077916,1.6085230146725658,180,-33.554606688185295,1049.574137704447,29.477172244040435,5.691942032011085,3,-70.39784859250997,0.30542662404536386
1775230061012381700,431.5053815917969,1078.2979366537184,1.370949664012432,180,-33.55460667831799,1049.9081413503736,29.47717228379466,5.684587845121222,3,-70.39785231648035,0.10918096212784825
1775230062012395800,432.50539575195313,1078.2513898834586,1.59891001280824,180,-33.5546034479154,1049.861594580114,29.477171160037535,5.701448096517318,3,-70.39785762336082,0.07764960818704729
